,fromid,date,toid,text,label,chatmsg_cut,extra
9748,991357610,2018-09-16T02:36:15+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788,1
7801,426590266,2018-09-16T02:09:56+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
7693,974840220,2018-09-16T02:01:59+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
304,4237494,2018-09-16T00:04:03+08:00,33766079,逃杀＋,0,逃杀 ＋,1
6270,581164438,2018-09-16T01:38:04+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
6397,292269384,2018-09-16T01:44:38+08:00,33766079,逃杀逃杀逃杀,0,逃杀 逃杀 逃杀,1
1231,208473659,2018-09-16T00:15:37+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi.小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi . 小妞 新群,1
948,53578103,2018-09-16T00:14:18+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
4066,156040279,2018-09-16T01:00:41+08:00,33766079,M1500逃杀据废,0,M1500 逃杀 据 废,1
9449,991357610,2018-09-16T02:37:18+08:00,33766079,老板们该买片了A.V软件.网站可搜（萝莉，明星，丝袜，一线天vip）应有尽有可截图ios可用5r购买+q3422928788,1,老板 们 该 买片 了 A . V 软件 . 网站 可 搜 （ 萝莉 ， 明星 ， 丝袜 ， 一线天 vip ） 应有尽有 可 截图 ios 可用 5r 购买 + q3422928788,1
8511,1075965027,2018-09-16T02:23:10+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
5513,94827048,2018-09-16T01:21:56+08:00,33766079,连睡+,0,连 睡 +,1
3284,104052664,2018-09-16T00:46:35+08:00,33766079,安稳走心对象+chu号，看上代，4500糖4100蘑菇，榜逃+,1,安稳 走心 对象 + chu 号 ， 看 上代 ， 4500 糖 4100 蘑菇 ， 榜 逃 +,1
2601,581164438,2018-09-16T00:36:29+08:00,33766079,能踩hello听话常在线跟班+喜欢踩吞噬的私聊我回关每天晚上跟我一起打白开心就好记得私聊我主动关注你明天早上全部回复,0,能 踩 hello 听话 常 在线 跟班 + 喜欢 踩 吞噬 的 私聊 我 回关 每天晚上 跟 我 一起 打白 开心 就 好 记得 私聊 我 主动 关注 你 明天 早上 全部 回复,1
6476,53578103,2018-09-16T01:40:01+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
3078,3134147,2018-09-16T00:48:47+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
8741,985459440,2018-09-16T02:25:13+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
9671,10948808,2018-09-16T02:35:17+08:00,33766079,800mvp+来个实力队友，菜鸟不要再来了好烦,0,800mvp + 来个 实力 队友 ， 菜鸟 不要 再来 了 好烦,1
2855,81028496,2018-09-16T00:43:06+08:00,33766079,本人诚信免费代打老板看资料有意者私聊,1,本人 诚信 免费 代 打 老板 看 资料 有意者 私聊,1
3533,1074902097,2018-09-16T00:50:48+08:00,33766079,观战50人一小时热门0.3元，100人观战0.5元网址luojieds.top售后群244519508,1,观战 50 人一 小时 热门 0.3 元 ， 100 人 观战 0.5 元 网址 luojieds . top 售后 群 244519508,1
8002,662892285,2018-09-16T02:13:26+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
3422,1075442268,2018-09-16T00:50:52+08:00,33766079,长期打团搭档＋,0,长期 打团 搭档 ＋,1
5439,1075965027,2018-09-16T01:22:12+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
4268,1074902097,2018-09-16T01:01:31+08:00,33766079,观战50人一小时热门0.3元，100人观战0.5元网址luojieds.top售后群244519508,1,观战 50 人一 小时 热门 0.3 元 ， 100 人 观战 0.5 元 网址 luojieds . top 售后 群 244519508,1
8064,1075965027,2018-09-16T02:12:02+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
983,1068528681,2018-09-16T00:10:54+08:00,33766079,稳逃+,0,稳逃 +,1
782,236071536,2018-09-16T00:13:53+08:00,33766079,逃杀速度,0,逃杀 速度,1
7937,678870582,2018-09-16T02:05:40+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
4922,678870582,2018-09-16T01:14:49+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
873,53578103,2018-09-16T00:11:11+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
794,33165315,2018-09-16T00:10:23+08:00,33766079,。。。。,0,。 。 。 。,1
1262,1077946421,2018-09-16T00:16:03+08:00,33766079,一分钱买50人观战，一手货源群，冰红茶，KFC卡，留言攒等最低价q群702070836,1,一分钱 买 50 人 观战 ， 一手 货源 群 ， 冰红茶 ， KFC 卡 ， 留言 攒 等 最低价 q 群 702070836,1
1628,1075965027,2018-09-16T00:24:24+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
220,69325430,2018-09-16T00:01:04+08:00,33766079,观战50人一小时0.6元100人观战一小时1.15元网址：mrnor点cn免费送分站,1,观战 50 人一 小时 0.6 元 100 人 观战 一 小时 1.15 元 网址 ： mrnor 点 cn 免费送 分站,1
5140,973898691,2018-09-16T01:17:30+08:00,33766079,技术队友加我长期合作,0,技术 队友 加 我 长期 合作,1
2807,73776008,2018-09-16T00:43:13+08:00,33766079,花式逃杀,0,花式 逃杀,1
3897,44047686,2018-09-16T00:57:26+08:00,33766079,逃杀+,0,逃杀 +,1
2117,24029947,2018-09-16T00:34:46+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
8150,69325430,2018-09-16T02:11:14+08:00,33766079,观战50人一小时0.6元100人观战一小时1.15元网址：mrnor点cn免费送分站,1,观战 50 人一 小时 0.6 元 100 人 观战 一 小时 1.15 元 网址 ： mrnor 点 cn 免费送 分站,1
9243,52529807,2018-09-16T02:32:24+08:00,33766079,迷雾迷雾速度＋,0,迷雾 迷雾 速度 ＋,1
8282,24029947,2018-09-16T02:19:00+08:00,33766079,买光环狍子嘉年华，塔坦杯，2018塔坦杯，加留言板q2078374766空间信誉可见，看我自己的皮肤2018塔坦杯狍子,1,买 光环 狍子 嘉年华 ， 塔坦杯 ， 2018 塔坦杯 ， 加 留言板 q2078374766 空间 信誉 可见 ， 看 我 自己 的 皮肤 2018 塔坦杯 狍子,1
926,76569784,2018-09-16T00:10:24+08:00,33766079,鸟儿别放假了售（韩国女主播，网红，萝莉，明星，丝袜，一线天）应有尽有，市面上有的都有，网站或软件5r，有意3413977306,1,鸟儿 别 放假 了 售 （ 韩国 女主播 ， 网红 ， 萝莉 ， 明星 ， 丝袜 ， 一线天 ） 应有尽有 ， 市面上 有 的 都 有 ， 网站 或 软件 5r ， 有意 3413977306,1
9404,841243718,2018-09-16T02:31:55+08:00,33766079,迷雾拉我,0,迷雾 拉 我,1
5908,74900947,2018-09-16T01:33:02+08:00,33766079,迷雾+,0,迷雾 +,1
9010,985459440,2018-09-16T02:26:50+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
4900,53578103,2018-09-16T01:12:30+08:00,33766079,买2018爽片加QQ:2748922307有萝莉，制服，丝袜，剧情，大学生，网红，明星，直播软件，等等，小哥哥快点来不吧啊啊啊,1,买 2018 爽片加 QQ : 2748922307 有萝莉 ， 制服 ， 丝袜 ， 剧情 ， 大学生 ， 网红 ， 明星 ， 直播 软件 ， 等等 ， 小 哥哥 快点 来 不 吧 啊啊啊,1
9635,129781926,2018-09-16T02:37:21+08:00,33766079,逃杀dd,0,逃杀 dd,1
5364,1093480445,2018-09-16T01:22:19+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
2446,36752674,2018-09-16T00:37:18+08:00,33766079,逃杀dd,0,逃杀 dd,1
4700,3148576,2018-09-16T01:10:40+08:00,33766079,小哥哥别给鸟儿放假了，买爽片加QQ：2748922307什么都有，萝莉，制服，萝莉等等还有（直播软件各种软件）切记，不买勿扰,1,小 哥哥 别 给 鸟儿 放假 了 ， 买爽 片加 QQ ： 2748922307 什么 都 有 ， 萝莉 ， 制服 ， 萝莉 等等 还有 （ 直播 软件 各种 软件 ） 切记 ， 不买 勿扰,1
4198,426590266,2018-09-16T01:04:42+08:00,33766079,2018最新/免费/看/片群出炉.群号879811126，要钱我吃shi小妞新群,1,2018 最新 / 免费 / 看 / 片群 出炉 . 群号 879811126 ， 要钱 我 吃 shi 小妞 新群,1
2088,123779079,2018-09-16T00:33:32+08:00,33766079,23稳团滴,0,23 稳团滴,1
5377,678870582,2018-09-16T01:23:23+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
4870,1093480445,2018-09-16T01:13:31+08:00,33766079,最新观战！全新货源平台！欢迎主站代理拿货！44ka.top浏览器打开！全网最低价！实力平台！限时免费送66gz.top浏览器打开,1,最新 观战 ！ 全新 货源 平台 ！ 欢迎 主 站 代理 拿货 ！ 44ka . top 浏览器 打开 ！ 全网 最低价 ！ 实力 平台 ！ 限时 免费送 66gz . top 浏览器 打开,1
3567,1074902097,2018-09-16T00:52:58+08:00,33766079,观战50人一小时热门0.3元，100人观战0.5元网址luojieds.top售后群244519508,1,观战 50 人一 小时 热门 0.3 元 ， 100 人 观战 0.5 元 网址 luojieds . top 售后 群 244519508,1
1146,662892285,2018-09-16T00:18:19+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
7512,9801968,2018-09-16T02:00:08+08:00,33766079,逃杀+,0,逃杀 +,1
5822,974840220,2018-09-16T01:34:41+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
2657,52055448,2018-09-16T00:35:05+08:00,33766079,逃杀荣耀,0,逃杀 荣耀,1
9805,59829717,2018-09-16T02:37:35+08:00,33766079,双逃＋,0,双逃 ＋,1
7225,3134147,2018-09-16T01:58:15+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
4279,985459440,2018-09-16T01:02:37+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
1825,31519696,2018-09-16T00:27:12+08:00,33766079,逃杀母体固搭d拒fw带脑，寻逃杀母体队友,1,逃杀 母体 固搭 d 拒 fw 带脑 ， 寻 逃杀 母体 队友,1
2663,974840220,2018-09-16T00:40:36+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
2690,678870582,2018-09-16T00:43:17+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
6887,974840220,2018-09-16T01:45:56+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
6250,111127283,2018-09-16T01:35:39+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
5798,974840220,2018-09-16T01:30:56+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
3070,111127283,2018-09-16T00:47:36+08:00,33766079,高质量热门观战低至0.1元，货源网24小时自助下单链接:wst1***免费搭建专业分战，群号:810046821,1,高质量 热门 观战 低至 0.1 元 ， 货源 网 24 小时 自助 下单 链接 : wst1 * * * 免费 搭建 专业 分战 ， 群号 : 810046821,1
4715,662892285,2018-09-16T01:12:07+08:00,33766079,50人观战一小时只要0.60元，浏览器搜索ppp.52nn.c?n即可购买,1,50 人 观战 一 小时 只要 0.60 元 ， 浏览器 搜索 ppp.52 nn . c ? n 即可 购买,1
910,681508101,2018-09-16T00:11:33+08:00,33766079,队友+,0,队友 +,1
9917,3148576,2018-09-16T02:42:01+08:00,33766079,小哥哥别给鸟儿放假了，买爽片加QQ：2748922307什么都有，萝莉，制服，萝莉等等还有（直播软件各种软件）切记，不买勿扰,1,小 哥哥 别 给 鸟儿 放假 了 ， 买爽 片加 QQ ： 2748922307 什么 都 有 ， 萝莉 ， 制服 ， 萝莉 等等 还有 （ 直播 软件 各种 软件 ） 切记 ， 不买 勿扰,1
1624,7315573,2018-09-16T00:24:07+08:00,33766079,观战1小时0.1包夜福利0.9冰红茶许愿瓶650个15进群自助下单：820195002,1,观战 1 小时 0.1 包夜 福利 0.9 冰红茶 许愿瓶 650 个 15 进群 自助 下单 ： 820195002,1
6726,985459440,2018-09-16T01:46:03+08:00,33766079,喜自由能踩hello跟班仙女给我留言我关注你喜自由能踩hello跟班仙女给我留言我关注你,0,喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你 喜 自由 能 踩 hello 跟班 仙女 给 我 留言 我 关注 你,1
2197,3134147,2018-09-16T00:32:12+08:00,33766079,别给鸟儿放假了，小哥哥买爽片加QQ：2748922307什么都有，快点来吧，还有各种软件t哟,1,别 给 鸟儿 放假 了 ， 小 哥哥 买爽 片加 QQ ： 2748922307 什么 都 有 ， 快点 来 吧 ， 还有 各种 软件 t 哟,1
6511,1075965027,2018-09-16T01:43:56+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
4134,69325430,2018-09-16T01:01:18+08:00,33766079,观战50人一小时0.6元100人观战一小时1.15元网址：mrnor点cn免费送分站,1,观战 50 人一 小时 0.6 元 100 人 观战 一 小时 1.15 元 网址 ： mrnor 点 cn 免费送 分站,1
1276,974840220,2018-09-16T00:17:34+08:00,33766079,名人不说暗话，我骗个访客^_^,0,名人 不说 暗话 ， 我 骗个 访客 ^ _ ^,1
8653,1075965027,2018-09-16T02:20:33+08:00,33766079,一手观战招实力代，理，观战低至几分钱，各种业务冰红茶cdk，群号:702070836,1,一手 观战 招 实力 代 ， 理 ， 观战 低至 几分 钱 ， 各种 业务 冰红茶 cdk ， 群号 : 702070836,1
8824,678870582,2018-09-16T02:28:41+08:00,33766079,7元1千万部极品大.片（杨幂热巴潜规则都有）QQ1053913518买了可免费深夜聊污（同行举抱放心添加）,1,7 元 1 千万部 极品 大 . 片 （ 杨幂 热巴 潜规则 都 有 ） QQ1053913518 买 了 可 免费 深夜 聊污 （ 同行 举抱 放心 添加 ）,1
